tweet,text_label
dat bitch wild as shit lls,bullying
dat da bad thing bout being colored day bring me in to fight but dont vite me to da victory partay,nonbullying
dat hoe smelt like she was on her period &;&;&;,bullying
dat nicca had jordan cleats,bullying
dat nicca paper fuwop n da booth,bullying
date a thug because you know they wont pussy out when it comes to defending you felonsplease,bullying
dating you would be like darnell dating that fatal attraction bitch brandy lol,bullying
dats y i dont argue wit dese bitches lol,bullying
dave chappelle turned into a beast he wishes someone would tell him im rick james bitch so he can whoop that ass http://tco/eismekxks,bullying
david is bitch made heismybitch,bullying
david is my bitch,bullying
dawg ass hoes,bullying
dawg oriental flavored noodles go so fuckin hard b rt j_dun: itsnotharold lmfaoo fuckin coon smh,bullying
dawg rt chill__cosby: man this about to be another trash thursday night game,nonbullying
dawg what the fuck happened to so and so where did they go too worried bout bitches and fashion they go missing in action,bullying
day juan at the jim and im in total bitch mode for hopefully a week ty realwalliewall,bullying
dayum u gyp u gone have mfs thinking im wiping my face w/pissy diapers n shyt grrrrrr,bullying
de niros wife in casino is the second biggest cunt of all time first is still georges mother in blow,bullying
dead af stupid bitches still talking shit &;,bullying
deandre jordan banged dat bitch,bullying
dear god forgive us for a moral slope of values shacking is just a pretty word for perpetual fornication lets http://tco/hurrtndfz,nonbullying
dear utah polynesians: again stop acting black and speaking ghetto speak fob you aint no ghetto niggaz,bullying
dear von miller karmas a bitch,bullying
dear grumpy bitch at gibsons no one wants to hear about your personal life,bullying
dear inconsiderate ghetto fuck on the train across from me: ya know your phone has options other than speaker phone right,bullying
dear ugly hoes: stop playing hard to get youre already hard to want,bullying
dear whores: dont tell me i cant dance when the only dancing you do is open your legs and shake your ass like a video ho to shitty rap,bullying
debating feminism with a gay professor uninformed girls and low iq rednecks is not my idea of a fun wednesday night,nonbullying
decent trade for the yankees a proven veteran ichiro for some prospects,nonbullying
dedication  hoe,bullying
dee gordon getting to he can fuck my bitch status with all these sbs,bullying
deedee patrick ed sheen timmys dad beavis &amp; butthead peter griffin this is just a list of some mentally retarded cartoon characters,bullying
deez fat hoes kill me i aint seen this much crack since they locked meech uplmfao,bullying
deez hoes be actin up,bullying
deez niggas pussy so fuck em deez niggas ass so buss em,bullying
defiantly going to see that new planet of the apes tonight,nonbullying
define wigga,nonbullying
deions a bitch,bullying
dekalb police are some hoes,bullying
delete now you bitch ass nigga rt quanny_quan: if the redskins beat us i will delete my fucking ig,bullying
delete this lmao rt sedsince: bruno mars and el debarge both cop blow from the same niccabut dont mind me tho,bullying
delusional teabagger thinks he can stop gay marriage in wisconsin http://tco/spovoydw lgbt teaparty gaymarriage ssm,nonbullying
dem hoes be peeping out my dougie &;,bullying
dem hoes more &; &;leanandcuisine: this nigga out here fucking retired widows &;irsuns: new race fuck black woman http://tco/tcsijiad&;&;,bullying
dem niccas run plays too quick,bullying
denzel did his mf thang in his new movie boy i swear oml he played the shit outta that bitch had me in the movies ready to be a killer &;&;&;&;&;,bullying
denzie boutta be takin erry body bitch now,bullying
des hoes silly gooses,bullying
des popcorn hoes be in da way all the time mannn :,bullying
dese bitches actin like they loyal give dat hoe a oscar &;&;&;,bullying
dese niggaz on dat guala shit http://tco/qcrtahx,bullying
designer belt with a trash fit is still trash,nonbullying
despite the zebra red rocket special portland beats those jersey shore floppers,nonbullying
destinys child song say my name is the insecure bitches anthem,bullying
detroit lions bitch,bullying
detroit nicca but im good in the a,bullying
devin hesters a bitch,bullying
dey gave da wrong nicca money,bullying
dey put us on lockdown cus dey searchin bitches cars fa dat dope,bullying
dey wants to rename our main street mlk blvd i told dem dat will even scare da colored folks away,nonbullying
dez is caked up with some bitch or something cause hes not playing like dez bryant,bullying
dhugga dhugga baby d h u g e r kiss a nigga bitch perfect no cpr &;,bullying
diabetes galore &;&;&;&;&; rt time: colorado health officials recommend pot brownie ban http://tco/zoytmp,nonbullying
dick game make a faithful bitch start cheat in,bullying
dick so little ugly hoes tryna find me,bullying
did i just see a white bitch getting licked between her legs by a dog nasty fuck,bullying
did miguel just hulkamania leg drop a bitch from the top rope,bullying
did everyone elses parents use to refer to the power puff girls as powder puff girls or were mine just exceptionally retarded,nonbullying
did he say the tastiest cuts or cunts,bullying
did he say wayne chung bitch ,bullying
did la mulatta just refer to herself as a darkie thejournalista huny gwarbucks tygress,bullying
did one of the biggest hoes around really just retweet that&;,bullying
did the italian bird just call janet a calzone uncletweet,nonbullying
did this bitch really just ask me do i have a badge to be in this building while going to my floor white people just dont change at all,bullying
did we just become best friends with these hoes on the boat well probably so but we dont love em tho,bullying
did you all hear this bundy redneck someone should show him how niggas play,bullying
did you punk bitches take my salmon cream cheese,bullying
didnt get to hit the slopes today but snowboarding lessons first thing in the morning excited,nonbullying
didnt know alberta had brampton bitches flourish,bullying
die twice bitch &;divamonroeuhoe: thank you &; &;cannon: divamonroeuhoe youre the filthiest hoe of all time http://tco/jucixpz&;&;,bullying
diets arent for alcoholicsa bitch be tipsy quick from eating veggies and shit,bullying
difference between niggers and niggas tupac my og &; https://tco/lfmcfgfw,bullying
ding ding ding &;&; &;saudiasade sagittarius  trash&;,nonbullying
dino in rare form rt baltsneakershow: mind your business hoe rt drewhite: annually rt baltsneakershow: smh webb hurt,bullying
dirty hoe,bullying
dirty pop on the counter bitch dirty in it,bullying
dis be one sexy bitch http://tco/lvcnedppt,bullying
dis bitch a wizard &;dominicrock: &;huhoes: snd me nudes like dis lol http://tco/fdwsmr&; her couch floatin wtf&;,bullying
dis bitch blowin me man fuck u,bullying
dis bitch by my side and ill never be broken http://tco/ndytjkxgv,bullying
dis bitch got these flintstone sandals &;&;,bullying
dis broad done tagged dis nicca n a video of his sis giving dome  tragic,bullying
dis hoe got uh dinguling nose &;&;&;&;,bullying
dis hoe wasnt dis violent on lottery ticket &;&;,bullying
dis nicca db_scooch went in on dat i keep tryin,nonbullying
dis nicca lame,nonbullying
dis niga at da gas station trippin tol his bitch  bitch who dnt wana ride wit a niga n a caddy ons trued up bitch jus shut the fck up lol,bullying
dis nigga look retarded,bullying
disgusting &;tonedagawd: gtfohhhhh rt &;hiitaylorblake: mom just bought me a pet nigger &; http://tco/xejyvmn&;&;,bullying
disturbing: feeling pressure from isis fanboys al qaeda fanboys resort to celebrating / to reclaim their jihadi bona fides,nonbullying
dj khaled a fool  k for a ring for nikki that bitch spends a good million on her ugly ass wigs &;&;&;,bullying
dj khaled is retarded,bullying
dnt play with yo girl heart thats why her pussy there for ,bullying
do as i say soo &;&; r muthaafuckin j hoe &;&;,bullying
do birds have dongs how do they mate help me im an adult who doesnt know how animal sex works,nonbullying
do girls wear bathrobes still cuz i have really cute fuzzy $ bathrobe from victorias secret is that even ok to wear &;,nonbullying
do these glasses make my cunt look fat http://tco/pgsvqtpd,bullying
do we love these hoes&; &; &;&;&;&;&; &; &; &;&; &; &; &; &;&; &;&; &; &;&; &; &;&;&;,bullying
do yall remember when twitter took away karrueches verified check after chris brown broke up with her lmao stupid bitch,bullying
do you ever look zayn and be like he cunt be reel emabiggestfansd,bullying
do you expect me to be cute with you oh hell no im not a bitch cuteness gets you planted in a relationship; a relationship youll hate,bullying
do you have a nickname what is it &; tator tator tot tightey whitey whitey jr taylor whitey pants agent ti http://tco/xlbhdjfbf,nonbullying
do you know where i grew up skippy mouzone_brother psherm echoeserrant gigg jstines,nonbullying
